channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-48759.27999726296,-52679.910085190546,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46788.92902003873,-49183.963141913795,-187500.02235174447,1479044068.852694,stop
-48604.695332610056,-52517.61406870056,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46403.160262484584,-49092.96919023624,-187500.02235174447,1479044068.852884,stop
-47881.32582680295,-52322.86331926147,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46044.23595002126,-49263.22242775231,-187500.02235174447,1479044068.853075,stop
-47952.717298593205,-52480.13019324902,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46395.42655890305,-49405.37952248807,-187500.02235174447,1479044068.853268,stop
-48674.09749914378,-52666.342576306175,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46785.95623802617,-49216.50728184072,-187500.02235174447,1479044068.853458,stop
-48689.631961540224,-52540.21168234488,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46481.614885522715,-49070.14805914737,-187500.02235174447,1479044068.853648,stop
-47970.48693543517,-52318.191804670314,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46047.52165645619,-49209.22061314829,-187500.02235174447,1479044068.853847,stop
-47854.74960264559,-52427.44713156785,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46299.73874088988,-49400.01510381879,-187500.02235174447,1479044068.854048,stop
-48561.064727433295,-52652.37273602161,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46765.81731627194,-49264.94351207537,-187500.02235174447,1479044068.854238,stop
-48762.31983450888,-52581.69652005393,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46577.90620063618,-49078.86523948494,-187500.02235174447,1479044068.854428,stop
-48094.60617239549,-52343.33751718253,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46101.18819489339,-49174.55305749811,-187500.02235174447,1479044068.85463,stop
-47789.527212325,-52380.061433322604,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46207.358981056095,-49381.798432087715,-187500.02235174447,1479044068.854832,stop
-48436.96784221743,-52627.65170665404,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46722.00789713954,-49307.25536432926,-187500.02235174447,1479044068.855029,stop
